channel names:							
023_-290_174_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	023_-290_174_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	023_-290_174_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	023_-290_174_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	023_-290_174_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	023_-290_174_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	023_-290_174_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	023_-290_174_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,969956E-1	1,859370E-2	-7,269561E-1	2,337757E-1	-5,371941E-1	-4,327739E-1	-5,227568E-2	-9,543020E-2
2,969479E-1	1,865331E-2	-7,270396E-1	2,338354E-1	-5,371345E-1	-4,326666E-1	-5,216839E-2	-9,543020E-2
2,969122E-1	1,865331E-2	-7,270277E-1	2,338354E-1	-5,372298E-1	-4,327143E-1	-5,238297E-2	-9,545404E-2
2,969956E-1	1,870099E-2	-7,269919E-1	2,337519E-1	-5,372417E-1	-4,327620E-1	-5,244257E-2	-9,548980E-2
2,970552E-1	1,867715E-2	-7,271350E-1	2,339307E-1	-5,371225E-1	-4,327620E-1	-5,215647E-2	-9,538251E-2
2,969837E-1	1,876060E-2	-7,270754E-1	2,340738E-1	-5,371464E-1	-4,326785E-1	-5,219223E-2	-9,532291E-2
2,970791E-1	1,877252E-2	-7,269561E-1	2,341334E-1	-5,372775E-1	-4,326547E-1	-5,214455E-2	-9,528714E-2
2,970671E-1	1,872483E-2	-7,271469E-1	2,339903E-1	-5,372537E-1	-4,326189E-1	-5,212071E-2	-9,545404E-2
2,969241E-1	1,867715E-2	-7,272065E-1	2,338473E-1	-5,372179E-1	-4,326666E-1	-5,229952E-2	-9,545404E-2
2,969599E-1	1,873676E-2	-7,270873E-1	2,338473E-1	-5,371702E-1	-4,327739E-1	-5,220416E-2	-9,545404E-2
2,969599E-1	1,886789E-2	-7,271707E-1	2,339665E-1	-5,372537E-1	-4,327500E-1	-5,218031E-2	-9,559709E-2
2,969956E-1	1,885597E-2	-7,271111E-1	2,340261E-1	-5,371583E-1	-4,325951E-1	-5,207303E-2	-9,550172E-2
2,969956E-1	1,884404E-2	-7,270157E-1	2,340618E-1	-5,370510E-1	-4,325355E-1	-5,204918E-2	-9,544212E-2
2,969956E-1	1,883212E-2	-7,271111E-1	2,338115E-1	-5,372775E-1	-4,326070E-1	-5,213263E-2	-9,553748E-2
2,970075E-1	1,871291E-2	-7,271707E-1	2,337281E-1	-5,373729E-1	-4,326904E-1	-5,231144E-2	-9,563285E-2
2,970075E-1	1,873676E-2	-7,271946E-1	2,338830E-1	-5,372298E-1	-4,327143E-1	-5,241873E-2	-9,552556E-2
2,970433E-1	1,878444E-2	-7,271469E-1	2,340499E-1	-5,372179E-1	-4,325355E-1	-5,231144E-2	-9,563285E-2
2,971625E-1	1,901094E-2	-7,270992E-1	2,340380E-1	-5,371106E-1	-4,325355E-1	-5,241873E-2	-9,554940E-2
2,971387E-1	1,886789E-2	-7,271111E-1	2,340380E-1	-5,369437E-1	-4,325235E-1	-5,226376E-2	-9,540635E-2
2,968883E-1	1,874868E-2	-7,271588E-1	2,338950E-1	-5,369080E-1	-4,326308E-1	-5,231144E-2	-9,550172E-2
2,968883E-1	1,862947E-2	-7,270634E-1	2,335850E-1	-5,370033E-1	-4,327977E-1	-5,245450E-2	-9,562093E-2
2,969479E-1	1,865331E-2	-7,270515E-1	2,334300E-1	-5,369795E-1	-4,329050E-1	-5,245450E-2	-9,554940E-2
2,970314E-1	1,872483E-2	-7,271469E-1	2,337042E-1	-5,370152E-1	-4,328216E-1	-5,226376E-2	-9,541827E-2
2,970671E-1	1,862947E-2	-7,271588E-1	2,340022E-1	-5,371106E-1	-4,327977E-1	-5,213263E-2	-9,541827E-2
2,970552E-1	1,874868E-2	-7,270992E-1	2,340261E-1	-5,371941E-1	-4,327143E-1	-5,239489E-2	-9,556133E-2
2,970910E-1	1,867715E-2	-7,271350E-1	2,339546E-1	-5,369556E-1	-4,327620E-1	-5,234721E-2	-9,556133E-2
2,970075E-1	1,861755E-2	-7,270634E-1	2,338115E-1	-5,370033E-1	-4,327262E-1	-5,231144E-2	-9,545404E-2
2,971148E-1	1,860563E-2	-7,270396E-1	2,338711E-1	-5,368722E-1	-4,326904E-1	-5,225184E-2	-9,550172E-2
2,970433E-1	1,860563E-2	-7,270277E-1	2,340142E-1	-5,369914E-1	-4,326904E-1	-5,228760E-2	-9,551364E-2
2,970314E-1	1,871291E-2	-7,270396E-1	2,340022E-1	-5,370033E-1	-4,326070E-1	-5,222800E-2	-9,533483E-2
2,971864E-1	1,880828E-2	-7,270277E-1	2,341930E-1	-5,370510E-1	-4,324878E-1	-5,220416E-2	-9,531099E-2
2,970910E-1	1,870099E-2	-7,270754E-1	2,340738E-1	-5,371821E-1	-4,324639E-1	-5,223992E-2	-9,539443E-2
2,970433E-1	1,868907E-2	-7,270992E-1	2,337996E-1	-5,369437E-1	-4,326547E-1	-5,223992E-2	-9,531099E-2
2,968883E-1	1,851026E-2	-7,270157E-1	2,336089E-1	-5,370033E-1	-4,326904E-1	-5,221608E-2	-9,533483E-2
2,970314E-1	1,856986E-2	-7,270634E-1	2,336565E-1	-5,369795E-1	-4,327858E-1	-5,240681E-2	-9,534675E-2
2,971029E-1	1,867715E-2	-7,270277E-1	2,338592E-1	-5,370868E-1	-4,326904E-1	-5,240681E-2	-9,537059E-2
2,969956E-1	1,864139E-2	-7,271588E-1	2,339307E-1	-5,370749E-1	-4,325951E-1	-5,228760E-2	-9,531099E-2
2,970075E-1	1,872483E-2	-7,271350E-1	2,340022E-1	-5,369914E-1	-4,325832E-1	-5,223992E-2	-9,525138E-2
2,970314E-1	1,866523E-2	-7,270277E-1	2,337757E-1	-5,368722E-1	-4,326666E-1	-5,234721E-2	-9,534675E-2
2,969718E-1	1,867715E-2	-7,271707E-1	2,335492E-1	-5,367411E-1	-4,327500E-1	-5,243065E-2	-9,550172E-2
2,968049E-1	1,845065E-2	-7,271946E-1	2,338115E-1	-5,367530E-1	-4,327500E-1	-5,234721E-2	-9,540635E-2
2,968406E-1	1,845065E-2	-7,271111E-1	2,341095E-1	-5,370272E-1	-4,327024E-1	-5,239489E-2	-9,546596E-2
2,969360E-1	1,858178E-2	-7,270277E-1	2,341453E-1	-5,372775E-1	-4,326070E-1	-5,238297E-2	-9,538251E-2
2,968883E-1	1,853410E-2	-7,270038E-1	2,341095E-1	-5,373490E-1	-4,326785E-1	-5,252602E-2	-9,534675E-2
2,968287E-1	1,861755E-2	-7,271707E-1	2,338830E-1	-5,373252E-1	-4,327739E-1	-5,250218E-2	-9,539443E-2
2,968168E-1	1,846257E-2	-7,271469E-1	2,336089E-1	-5,370868E-1	-4,327858E-1	-5,263331E-2	-9,564477E-2
2,968049E-1	1,851026E-2	-7,270754E-1	2,336804E-1	-5,369676E-1	-4,327739E-1	-5,276444E-2	-9,571630E-2
2,967572E-1	1,851026E-2	-7,271469E-1	2,337042E-1	-5,370987E-1	-4,327500E-1	-5,257370E-2	-9,563285E-2
2,968287E-1	1,853410E-2	-7,270634E-1	2,337400E-1	-5,368007E-1	-4,326547E-1	-5,235913E-2	-9,546596E-2
2,969002E-1	1,853410E-2	-7,270515E-1	2,340380E-1	-5,369556E-1	-4,325951E-1	-5,245450E-2	-9,537059E-2
2,969122E-1	1,856986E-2	-7,269681E-1	2,340857E-1	-5,370749E-1	-4,325712E-1	-5,245450E-2	-9,539443E-2
2,969241E-1	1,862947E-2	-7,268965E-1	2,339546E-1	-5,368245E-1	-4,327024E-1	-5,245450E-2	-9,543020E-2
2,968287E-1	1,853410E-2	-7,270515E-1	2,338115E-1	-5,367291E-1	-4,326666E-1	-5,225184E-2	-9,553748E-2
2,968168E-1	1,852218E-2	-7,271111E-1	2,336089E-1	-5,367053E-1	-4,326666E-1	-5,218031E-2	-9,565669E-2
2,967810E-1	1,860563E-2	-7,270396E-1	2,336804E-1	-5,369318E-1	-4,327620E-1	-5,243065E-2	-9,569246E-2
2,967334E-1	1,860563E-2	-7,270277E-1	2,338115E-1	-5,370749E-1	-4,326904E-1	-5,231144E-2	-9,588319E-2
2,968645E-1	1,871291E-2	-7,270038E-1	2,338234E-1	-5,370391E-1	-4,325712E-1	-5,245450E-2	-9,572822E-2
2,967930E-1	1,851026E-2	-7,271230E-1	2,335731E-1	-5,370868E-1	-4,327143E-1	-5,252602E-2	-9,566861E-2
2,967930E-1	1,842681E-2	-7,271707E-1	2,333585E-1	-5,370868E-1	-4,328097E-1	-5,251410E-2	-9,577590E-2
2,967095E-1	1,858178E-2	-7,271111E-1	2,333943E-1	-5,368245E-1	-4,328335E-1	-5,260947E-2	-9,581167E-2
2,967930E-1	1,852218E-2	-7,270277E-1	2,335254E-1	-5,369199E-1	-4,326904E-1	-5,258563E-2	-9,570438E-2
2,969956E-1	1,868907E-2	-7,270396E-1	2,338711E-1	-5,368960E-1	-4,324878E-1	-5,246642E-2	-9,546596E-2
2,970433E-1	1,874868E-2	-7,271230E-1	2,340261E-1	-5,370987E-1	-4,324282E-1	-5,206110E-2	-9,525138E-2
2,969599E-1	1,861755E-2	-7,270396E-1	2,340618E-1	-5,368603E-1	-4,325116E-1	-5,212071E-2	-9,540635E-2
2,969002E-1	1,848642E-2	-7,271588E-1	2,337877E-1	-5,368841E-1	-4,326666E-1	-5,233529E-2	-9,551364E-2
2,969956E-1	1,856986E-2	-7,271707E-1	2,337400E-1	-5,368364E-1	-4,326785E-1	-5,243065E-2	-9,540635E-2
2,970195E-1	1,860563E-2	-7,270277E-1	2,337400E-1	-5,370510E-1	-4,325712E-1	-5,231144E-2	-9,521562E-2
2,971983E-1	1,885597E-2	-7,270754E-1	2,337757E-1	-5,370987E-1	-4,325593E-1	-5,209687E-2	-9,509641E-2
2,971744E-1	1,880828E-2	-7,269919E-1	2,339426E-1	-5,369676E-1	-4,324759E-1	-5,201342E-2	-9,520370E-2
2,969241E-1	1,862947E-2	-7,270873E-1	2,337519E-1	-5,369556E-1	-4,326308E-1	-5,219223E-2	-9,537059E-2
2,968526E-1	1,858178E-2	-7,271588E-1	2,335373E-1	-5,367053E-1	-4,329169E-1	-5,238297E-2	-9,545404E-2
2,968406E-1	1,861755E-2	-7,270515E-1	2,333466E-1	-5,367172E-1	-4,328573E-1	-5,251410E-2	-9,550172E-2
2,966857E-1	1,866523E-2	-7,271230E-1	2,332512E-1	-5,366219E-1	-4,328335E-1	-5,252602E-2	-9,535867E-2
2,969241E-1	1,854602E-2	-7,270515E-1	2,334777E-1	-5,366934E-1	-4,327858E-1	-5,231144E-2	-9,520370E-2
2,968645E-1	1,861755E-2	-7,272065E-1	2,339546E-1	-5,367172E-1	-4,326428E-1	-5,223992E-2	-9,528714E-2
2,969002E-1	1,859370E-2	-7,271350E-1	2,340857E-1	-5,367411E-1	-4,324878E-1	-5,240681E-2	-9,533483E-2
2,970195E-1	1,861755E-2	-7,270515E-1	2,341930E-1	-5,367887E-1	-4,325593E-1	-5,247834E-2	-9,520370E-2
2,968287E-1	1,862947E-2	-7,272065E-1	2,338711E-1	-5,368841E-1	-4,327143E-1	-5,244257E-2	-9,527522E-2
2,968764E-1	1,860563E-2	-7,272184E-1	2,336923E-1	-5,367649E-1	-4,327500E-1	-5,251410E-2	-9,534675E-2
2,969360E-1	1,860563E-2	-7,270873E-1	2,337638E-1	-5,367530E-1	-4,327500E-1	-5,249026E-2	-9,551364E-2
2,966976E-1	1,852218E-2	-7,271469E-1	2,339546E-1	-5,369318E-1	-4,327858E-1	-5,266907E-2	-9,570438E-2
2,967691E-1	1,868907E-2	-7,271469E-1	2,340857E-1	-5,367411E-1	-4,326428E-1	-5,262139E-2	-9,558517E-2
2,968049E-1	1,861755E-2	-7,270873E-1	2,338950E-1	-5,370391E-1	-4,326547E-1	-5,247834E-2	-9,541827E-2
2,968764E-1	1,858178E-2	-7,270992E-1	2,339307E-1	-5,368364E-1	-4,326070E-1	-5,252602E-2	-9,547788E-2
2,968645E-1	1,855794E-2	-7,270038E-1	2,338711E-1	-5,368484E-1	-4,326070E-1	-5,268099E-2	-9,559709E-2
2,969479E-1	1,865331E-2	-7,269561E-1	2,336804E-1	-5,371345E-1	-4,326904E-1	-5,269291E-2	-9,562093E-2
2,969956E-1	1,866523E-2	-7,267654E-1	2,335254E-1	-5,369556E-1	-4,326308E-1	-5,239489E-2	-9,550172E-2
2,969479E-1	1,867715E-2	-7,270634E-1	2,334658E-1	-5,368722E-1	-4,326904E-1	-5,239489E-2	-9,546596E-2
2,969718E-1	1,873676E-2	-7,268608E-1	2,332631E-1	-5,370987E-1	-4,327858E-1	-5,262139E-2	-9,558517E-2
2,968764E-1	1,860563E-2	-7,269323E-1	2,331916E-1	-5,370152E-1	-4,328097E-1	-5,271676E-2	-9,560901E-2
2,968764E-1	1,865331E-2	-7,269800E-1	2,332989E-1	-5,370272E-1	-4,327739E-1	-5,253794E-2	-9,559709E-2
2,969956E-1	1,864139E-2	-7,269323E-1	2,334062E-1	-5,369318E-1	-4,326428E-1	-5,247834E-2	-9,538251E-2
2,969956E-1	1,872483E-2	-7,269085E-1	2,335969E-1	-5,368484E-1	-4,326070E-1	-5,237105E-2	-9,535867E-2
2,971864E-1	1,868907E-2	-7,269800E-1	2,337042E-1	-5,367411E-1	-4,325355E-1	-5,228760E-2	-9,543020E-2
2,971387E-1	1,864139E-2	-7,269561E-1	2,337519E-1	-5,368245E-1	-4,326785E-1	-5,237105E-2	-9,535867E-2
2,969241E-1	1,855794E-2	-7,269085E-1	2,335612E-1	-5,368126E-1	-4,327977E-1	-5,234721E-2	-9,541827E-2
2,968168E-1	1,849834E-2	-7,270157E-1	2,333347E-1	-5,369676E-1	-4,328931E-1	-5,244257E-2	-9,552556E-2
2,967810E-1	1,847450E-2	-7,269800E-1	2,334777E-1	-5,368841E-1	-4,328931E-1	-5,239489E-2	-9,537059E-2
2,969002E-1	1,835529E-2	-7,268727E-1	2,338830E-1	-5,366099E-1	-4,327977E-1	-5,231144E-2	-9,540635E-2
2,968764E-1	1,856986E-2	-7,270038E-1	2,338950E-1	-5,369080E-1	-4,326666E-1	-5,234721E-2	-9,544212E-2
2,969360E-1	1,859370E-2	-7,268369E-1	2,340380E-1	-5,368007E-1	-4,326547E-1	-5,228760E-2	-9,539443E-2
2,968168E-1	1,848642E-2	-7,268727E-1	2,337400E-1	-5,369676E-1	-4,327500E-1	-5,223992E-2	-9,545404E-2
2,968049E-1	1,847450E-2	-7,269919E-1	2,335254E-1	-5,368007E-1	-4,329050E-1	-5,219223E-2	-9,540635E-2
2,967930E-1	1,852218E-2	-7,267892E-1	2,332274E-1	-5,368841E-1	-4,328693E-1	-5,240681E-2	-9,551364E-2
2,967930E-1	1,856986E-2	-7,269561E-1	2,333824E-1	-5,369914E-1	-4,328097E-1	-5,239489E-2	-9,540635E-2
2,969599E-1	1,866523E-2	-7,268250E-1	2,335731E-1	-5,368841E-1	-4,327262E-1	-5,235913E-2	-9,541827E-2
2,969599E-1	1,856986E-2	-7,268965E-1	2,337757E-1	-5,371345E-1	-4,325832E-1	-5,220416E-2	-9,541827E-2
2,970552E-1	1,866523E-2	-7,268608E-1	2,340618E-1	-5,369795E-1	-4,324997E-1	-5,213263E-2	-9,525138E-2
2,970552E-1	1,856986E-2	-7,269323E-1	2,338711E-1	-5,372060E-1	-4,326308E-1	-5,231144E-2	-9,538251E-2
2,968049E-1	1,855794E-2	-7,270038E-1	2,334420E-1	-5,370868E-1	-4,327143E-1	-5,239489E-2	-9,551364E-2
2,967810E-1	1,849834E-2	-7,270277E-1	2,335731E-1	-5,368603E-1	-4,328693E-1	-5,250218E-2	-9,553748E-2
2,967214E-1	1,847450E-2	-7,271946E-1	2,337638E-1	-5,370272E-1	-4,327500E-1	-5,240681E-2	-9,558517E-2
2,967691E-1	1,854602E-2	-7,270157E-1	2,339665E-1	-5,369318E-1	-4,324759E-1	-5,241873E-2	-9,552556E-2
2,969002E-1	1,855794E-2	-7,271111E-1	2,339784E-1	-5,369080E-1	-4,325235E-1	-5,243065E-2	-9,544212E-2
2,969122E-1	1,853410E-2	-7,271469E-1	2,337757E-1	-5,368126E-1	-4,326428E-1	-5,221608E-2	-9,537059E-2
2,968883E-1	1,845065E-2	-7,270873E-1	2,334181E-1	-5,368364E-1	-4,327977E-1	-5,232337E-2	-9,548980E-2
2,968526E-1	1,843873E-2	-7,271469E-1	2,333824E-1	-5,370272E-1	-4,329289E-1	-5,251410E-2	-9,545404E-2
2,970314E-1	1,854602E-2	-7,270038E-1	2,338234E-1	-5,370749E-1	-4,327143E-1	-5,234721E-2	-9,545404E-2
2,969360E-1	1,872483E-2	-7,269442E-1	2,339188E-1	-5,372656E-1	-4,325355E-1	-5,238297E-2	-9,540635E-2
2,969956E-1	1,859370E-2	-7,269323E-1	2,338950E-1	-5,370987E-1	-4,325474E-1	-5,215647E-2	-9,533483E-2
2,969837E-1	1,852218E-2	-7,268489E-1	2,336089E-1	-5,370749E-1	-4,326904E-1	-5,228760E-2	-9,538251E-2
2,968645E-1	1,861755E-2	-7,269204E-1	2,332989E-1	-5,370152E-1	-4,329765E-1	-5,252602E-2	-9,543020E-2
2,969837E-1	1,866523E-2	-7,268727E-1	2,333585E-1	-5,370033E-1	-4,329289E-1	-5,252602E-2	-9,554940E-2
2,969122E-1	1,866523E-2	-7,269681E-1	2,336685E-1	-5,369080E-1	-4,327739E-1	-5,237105E-2	-9,546596E-2
2,969837E-1	1,871291E-2	-7,268846E-1	2,338950E-1	-5,368841E-1	-4,325951E-1	-5,209687E-2	-9,521562E-2
2,971267E-1	1,872483E-2	-7,268727E-1	2,339665E-1	-5,367649E-1	-4,326070E-1	-5,208495E-2	-9,517986E-2
2,970314E-1	1,865331E-2	-7,271111E-1	2,338234E-1	-5,368245E-1	-4,327024E-1	-5,218031E-2	-9,532291E-2
2,969718E-1	1,871291E-2	-7,269919E-1	2,337042E-1	-5,368364E-1	-4,327858E-1	-5,231144E-2	-9,537059E-2
2,970314E-1	1,859370E-2	-7,270634E-1	2,337996E-1	-5,368603E-1	-4,327500E-1	-5,218031E-2	-9,538251E-2
2,970075E-1	1,855794E-2	-7,271350E-1	2,339784E-1	-5,370391E-1	-4,325593E-1	-5,221608E-2	-9,537059E-2
2,970791E-1	1,858178E-2	-7,270277E-1	2,341334E-1	-5,368841E-1	-4,326785E-1	-5,233529E-2	-9,533483E-2
2,970433E-1	1,856986E-2	-7,269919E-1	2,341095E-1	-5,369556E-1	-4,327500E-1	-5,225184E-2	-9,537059E-2
2,969837E-1	1,848642E-2	-7,270157E-1	2,338950E-1	-5,369914E-1	-4,328097E-1	-5,247834E-2	-9,557325E-2
2,968526E-1	1,841489E-2	-7,269800E-1	2,337042E-1	-5,369318E-1	-4,329169E-1	-5,249026E-2	-9,553748E-2
2,966976E-1	1,849834E-2	-7,269800E-1	2,335373E-1	-5,369914E-1	-4,329169E-1	-5,229952E-2	-9,553748E-2
2,969002E-1	1,835529E-2	-7,270396E-1	2,336446E-1	-5,368960E-1	-4,328454E-1	-5,241873E-2	-9,545404E-2
2,971029E-1	1,854602E-2	-7,269442E-1	2,338592E-1	-5,370033E-1	-4,328693E-1	-5,249026E-2	-9,534675E-2
2,971625E-1	1,866523E-2	-7,269561E-1	2,340261E-1	-5,371106E-1	-4,326904E-1	-5,233529E-2	-9,546596E-2
2,969718E-1	1,865331E-2	-7,270157E-1	2,341095E-1	-5,370749E-1	-4,327500E-1	-5,240681E-2	-9,540635E-2
2,969718E-1	1,864139E-2	-7,269323E-1	2,340142E-1	-5,370510E-1	-4,326547E-1	-5,229952E-2	-9,535867E-2
2,969599E-1	1,867715E-2	-7,269561E-1	2,337877E-1	-5,370987E-1	-4,326904E-1	-5,245450E-2	-9,547788E-2
2,969718E-1	1,859370E-2	-7,270515E-1	2,337161E-1	-5,367887E-1	-4,327858E-1	-5,264523E-2	-9,551364E-2
2,969718E-1	1,880828E-2	-7,269323E-1	2,338473E-1	-5,368841E-1	-4,327143E-1	-5,254986E-2	-9,563285E-2
2,969837E-1	1,876060E-2	-7,269919E-1	2,337161E-1	-5,368007E-1	-4,327143E-1	-5,251410E-2	-9,556133E-2
2,970910E-1	1,871291E-2	-7,268965E-1	2,339426E-1	-5,367411E-1	-4,326189E-1	-5,237105E-2	-9,543020E-2
2,970671E-1	1,874868E-2	-7,270754E-1	2,338473E-1	-5,368245E-1	-4,327143E-1	-5,229952E-2	-9,559709E-2
2,968168E-1	1,871291E-2	-7,271469E-1	2,338354E-1	-5,366815E-1	-4,328097E-1	-5,231144E-2	-9,570438E-2
2,968049E-1	1,861755E-2	-7,271111E-1	2,336923E-1	-5,368841E-1	-4,329050E-1	-5,218031E-2	-9,569246E-2
2,968049E-1	1,858178E-2	-7,271826E-1	2,337519E-1	-5,367887E-1	-4,328573E-1	-5,208495E-2	-9,560901E-2
2,968764E-1	1,853410E-2	-7,271350E-1	2,339903E-1	-5,366934E-1	-4,328097E-1	-5,229952E-2	-9,564477E-2
2,968645E-1	1,860563E-2	-7,270754E-1	2,339307E-1	-5,368603E-1	-4,328573E-1	-5,234721E-2	-9,554940E-2
2,967691E-1	1,853410E-2	-7,270038E-1	2,339188E-1	-5,368841E-1	-4,328097E-1	-5,225184E-2	-9,550172E-2
2,967810E-1	1,854602E-2	-7,270873E-1	2,336327E-1	-5,368603E-1	-4,329289E-1	-5,214455E-2	-9,552556E-2
2,968406E-1	1,836721E-2	-7,270873E-1	2,334777E-1	-5,368722E-1	-4,330123E-1	-5,207303E-2	-9,562093E-2
2,969122E-1	1,843873E-2	-7,269204E-1	2,336565E-1	-5,368126E-1	-4,328812E-1	-5,226376E-2	-9,557325E-2
2,968049E-1	1,861755E-2	-7,270038E-1	2,340618E-1	-5,368603E-1	-4,327500E-1	-5,222800E-2	-9,545404E-2
2,969241E-1	1,868907E-2	-7,268965E-1	2,341811E-1	-5,369795E-1	-4,327262E-1	-5,213263E-2	-9,540635E-2
2,968645E-1	1,860563E-2	-7,269204E-1	2,339188E-1	-5,370749E-1	-4,327739E-1	-5,231144E-2	-9,539443E-2
2,966499E-1	1,843873E-2	-7,269204E-1	2,334896E-1	-5,370510E-1	-4,330361E-1	-5,245450E-2	-9,548980E-2
2,966261E-1	1,840297E-2	-7,269085E-1	2,333347E-1	-5,370152E-1	-4,331196E-1	-5,243065E-2	-9,553748E-2
2,968049E-1	1,852218E-2	-7,269442E-1	2,336685E-1	-5,368722E-1	-4,330123E-1	-5,237105E-2	-9,545404E-2
2,969956E-1	1,845065E-2	-7,268131E-1	2,340738E-1	-5,369437E-1	-4,327739E-1	-5,228760E-2	-9,548980E-2
2,969241E-1	1,856986E-2	-7,268965E-1	2,342526E-1	-5,367887E-1	-4,326070E-1	-5,206110E-2	-9,523946E-2
2,969241E-1	1,846257E-2	-7,269323E-1	2,342764E-1	-5,368007E-1	-4,327262E-1	-5,201342E-2	-9,528714E-2
2,969599E-1	1,837913E-2	-7,269204E-1	2,341453E-1	-5,370749E-1	-4,328216E-1	-5,222800E-2	-9,538251E-2
2,968883E-1	1,840297E-2	-7,268250E-1	2,338830E-1	-5,372060E-1	-4,329646E-1	-5,239489E-2	-9,551364E-2
2,968764E-1	1,828376E-2	-7,268965E-1	2,337877E-1	-5,371345E-1	-4,329765E-1	-5,228760E-2	-9,544212E-2
2,968406E-1	1,845065E-2	-7,268727E-1	2,340857E-1	-5,371583E-1	-4,328216E-1	-5,216839E-2	-9,538251E-2
2,970314E-1	1,852218E-2	-7,268965E-1	2,341811E-1	-5,372537E-1	-4,327024E-1	-5,204918E-2	-9,544212E-2
2,968526E-1	1,862947E-2	-7,269323E-1	2,340618E-1	-5,372298E-1	-4,326785E-1	-5,237105E-2	-9,538251E-2
2,967930E-1	1,846257E-2	-7,269561E-1	2,338473E-1	-5,369556E-1	-4,328097E-1	-5,231144E-2	-9,532291E-2
2,967930E-1	1,845065E-2	-7,268846E-1	2,336208E-1	-5,371106E-1	-4,328573E-1	-5,231144E-2	-9,541827E-2
2,967214E-1	1,855794E-2	-7,269323E-1	2,335373E-1	-5,369914E-1	-4,328931E-1	-5,225184E-2	-9,550172E-2
2,968645E-1	1,849834E-2	-7,270515E-1	2,337161E-1	-5,369199E-1	-4,327739E-1	-5,216839E-2	-9,541827E-2
2,968168E-1	1,842681E-2	-7,270754E-1	2,337638E-1	-5,369437E-1	-4,327739E-1	-5,215647E-2	-9,541827E-2
2,969002E-1	1,852218E-2	-7,269919E-1	2,338830E-1	-5,367053E-1	-4,327262E-1	-5,212071E-2	-9,539443E-2
2,969956E-1	1,865331E-2	-7,270157E-1	2,340142E-1	-5,365623E-1	-4,327500E-1	-5,202534E-2	-9,543020E-2
2,968287E-1	1,855794E-2	-7,270038E-1	2,340618E-1	-5,366219E-1	-4,327500E-1	-5,219223E-2	-9,532291E-2
2,968406E-1	1,858178E-2	-7,270038E-1	2,340380E-1	-5,366815E-1	-4,328335E-1	-5,220416E-2	-9,528714E-2
2,969122E-1	1,852218E-2	-7,270873E-1	2,341334E-1	-5,366934E-1	-4,327262E-1	-5,213263E-2	-9,523946E-2
2,968526E-1	1,842681E-2	-7,270992E-1	2,340380E-1	-5,368007E-1	-4,327262E-1	-5,246642E-2	-9,528714E-2
2,968287E-1	1,853410E-2	-7,270038E-1	2,338711E-1	-5,367053E-1	-4,327262E-1	-5,238297E-2	-9,526330E-2
2,968406E-1	1,840297E-2	-7,270515E-1	2,335731E-1	-5,370391E-1	-4,327858E-1	-5,225184E-2	-9,534675E-2
2,967930E-1	1,849834E-2	-7,270634E-1	2,335135E-1	-5,369437E-1	-4,328812E-1	-5,227568E-2	-9,526330E-2
2,968764E-1	1,853410E-2	-7,270634E-1	2,336327E-1	-5,369080E-1	-4,328216E-1	-5,237105E-2	-9,532291E-2
2,968049E-1	1,861755E-2	-7,271707E-1	2,337519E-1	-5,369676E-1	-4,328573E-1	-5,228760E-2	-9,526330E-2
2,969837E-1	1,866523E-2	-7,270038E-1	2,339546E-1	-5,368126E-1	-4,326904E-1	-5,234721E-2	-9,517986E-2
2,969360E-1	1,855794E-2	-7,270992E-1	2,339426E-1	-5,368722E-1	-4,328454E-1	-5,227568E-2	-9,520370E-2
2,969241E-1	1,860563E-2	-7,270873E-1	2,337400E-1	-5,366099E-1	-4,327858E-1	-5,227568E-2	-9,521562E-2
2,969241E-1	1,848642E-2	-7,270277E-1	2,337281E-1	-5,366099E-1	-4,327858E-1	-5,232337E-2	-9,516793E-2
2,969479E-1	1,853410E-2	-7,269919E-1	2,339069E-1	-5,368364E-1	-4,327739E-1	-5,225184E-2	-9,521562E-2
2,969718E-1	1,858178E-2	-7,269681E-1	2,340022E-1	-5,370272E-1	-4,326904E-1	-5,239489E-2	-9,532291E-2
2,969241E-1	1,854602E-2	-7,270873E-1	2,338950E-1	-5,368603E-1	-4,327381E-1	-5,222800E-2	-9,517986E-2
2,968883E-1	1,847450E-2	-7,270038E-1	2,338950E-1	-5,368841E-1	-4,327262E-1	-5,203726E-2	-9,515601E-2
2,969718E-1	1,855794E-2	-7,270038E-1	2,339069E-1	-5,369080E-1	-4,327262E-1	-5,218031E-2	-9,529907E-2
2,969479E-1	1,855794E-2	-7,269323E-1	2,340618E-1	-5,368126E-1	-4,326904E-1	-5,219223E-2	-9,527522E-2
2,969002E-1	1,852218E-2	-7,270634E-1	2,340618E-1	-5,368960E-1	-4,326308E-1	-5,208495E-2	-9,525138E-2
2,968645E-1	1,856986E-2	-7,271111E-1	2,338950E-1	-5,370629E-1	-4,326308E-1	-5,218031E-2	-9,514409E-2
