channel names:							
017_0_232_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	017_0_232_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	017_0_232_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	017_0_232_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	017_0_232_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	017_0_232_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	017_0_232_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	017_0_232_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,983904E-1	2,209846E-2	-7,231414E-1	2,353732E-1	-4,043830E-1	-4,307473E-1	-5,034449E-2	-1,183184E-1
2,985096E-1	2,215806E-2	-7,231414E-1	2,354208E-1	-4,043472E-1	-4,306996E-1	-5,022528E-2	-1,182707E-1
2,983665E-1	2,201501E-2	-7,232607E-1	2,352897E-1	-4,044426E-1	-4,307712E-1	-5,004647E-2	-1,181157E-1
2,983665E-1	2,207462E-2	-7,232249E-1	2,352301E-1	-4,042519E-1	-4,307950E-1	-5,014184E-2	-1,181992E-1
2,983427E-1	2,195541E-2	-7,232368E-1	2,352301E-1	-4,041565E-1	-4,308069E-1	-5,033257E-2	-1,183422E-1
2,983665E-1	2,195541E-2	-7,232607E-1	2,354089E-1	-4,040969E-1	-4,307712E-1	-5,016568E-2	-1,183541E-1
2,984857E-1	2,186004E-2	-7,230699E-1	2,356950E-1	-4,039777E-1	-4,307593E-1	-5,018952E-2	-1,182707E-1
2,984738E-1	2,190772E-2	-7,230818E-1	2,356235E-1	-4,039062E-1	-4,306520E-1	-5,010607E-2	-1,181992E-1
2,985215E-1	2,188388E-2	-7,231534E-1	2,354447E-1	-4,039658E-1	-4,307235E-1	-4,996302E-2	-1,183065E-1
2,984500E-1	2,175275E-2	-7,231176E-1	2,352182E-1	-4,041088E-1	-4,308785E-1	-5,010607E-2	-1,183661E-1
2,984977E-1	2,182428E-2	-7,230580E-1	2,351347E-1	-4,041088E-1	-4,308785E-1	-5,005839E-2	-1,183303E-1
2,984977E-1	2,187196E-2	-7,231772E-1	2,354328E-1	-4,042519E-1	-4,308189E-1	-5,004647E-2	-1,182945E-1
2,984142E-1	2,189580E-2	-7,231295E-1	2,355996E-1	-4,043591E-1	-4,307116E-1	-5,005839E-2	-1,182349E-1
2,984023E-1	2,188388E-2	-7,230699E-1	2,355639E-1	-4,042161E-1	-4,306758E-1	-5,005839E-2	-1,182707E-1
2,984261E-1	2,188388E-2	-7,232368E-1	2,353255E-1	-4,041446E-1	-4,307831E-1	-5,002263E-2	-1,183661E-1
2,984857E-1	2,181236E-2	-7,231653E-1	2,353970E-1	-4,042280E-1	-4,307831E-1	-5,034449E-2	-1,183780E-1
2,984261E-1	2,181236E-2	-7,231534E-1	2,354208E-1	-4,042876E-1	-4,307235E-1	-5,041602E-2	-1,184018E-1
2,984142E-1	2,184812E-2	-7,232368E-1	2,353493E-1	-4,040611E-1	-4,306281E-1	-5,020144E-2	-1,182826E-1
2,984142E-1	2,182428E-2	-7,232010E-1	2,355043E-1	-4,041327E-1	-4,306758E-1	-5,016568E-2	-1,182707E-1
2,985096E-1	2,184812E-2	-7,231772E-1	2,355281E-1	-4,041565E-1	-4,306996E-1	-5,036833E-2	-1,183184E-1
2,985096E-1	2,189580E-2	-7,232607E-1	2,355520E-1	-4,042519E-1	-4,307473E-1	-5,032065E-2	-1,183541E-1
2,984261E-1	2,180043E-2	-7,232249E-1	2,354566E-1	-4,043115E-1	-4,307593E-1	-5,029681E-2	-1,182945E-1
2,984023E-1	2,197925E-2	-7,232487E-1	2,354089E-1	-4,042519E-1	-4,308069E-1	-5,033257E-2	-1,181992E-1
2,984738E-1	2,194349E-2	-7,230818E-1	2,354447E-1	-4,041803E-1	-4,307116E-1	-5,042794E-2	-1,182588E-1
2,984977E-1	2,186004E-2	-7,230461E-1	2,354566E-1	-4,042519E-1	-4,307712E-1	-5,017760E-2	-1,182588E-1
2,984023E-1	2,191964E-2	-7,230938E-1	2,353612E-1	-4,040611E-1	-4,307950E-1	-5,021336E-2	-1,183303E-1
2,984142E-1	2,182428E-2	-7,230222E-1	2,352778E-1	-4,041803E-1	-4,307831E-1	-5,012991E-2	-1,183184E-1
2,984142E-1	2,182428E-2	-7,231295E-1	2,351586E-1	-4,043234E-1	-4,308308E-1	-5,004647E-2	-1,183184E-1
2,984142E-1	2,180043E-2	-7,230580E-1	2,352539E-1	-4,042280E-1	-4,309261E-1	-4,995110E-2	-1,182945E-1
2,984619E-1	2,180043E-2	-7,230699E-1	2,351586E-1	-4,042161E-1	-4,308308E-1	-5,009415E-2	-1,183422E-1
2,984738E-1	2,184812E-2	-7,232010E-1	2,352897E-1	-4,044307E-1	-4,307593E-1	-5,001070E-2	-1,184018E-1
2,984619E-1	2,171699E-2	-7,232010E-1	2,353493E-1	-4,041446E-1	-4,307593E-1	-5,007031E-2	-1,182588E-1
2,985096E-1	2,166930E-2	-7,232726E-1	2,351824E-1	-4,042399E-1	-4,307354E-1	-5,008223E-2	-1,182945E-1
2,983904E-1	2,178851E-2	-7,232368E-1	2,353016E-1	-4,041446E-1	-4,308308E-1	-5,010607E-2	-1,183541E-1
2,984261E-1	2,181236E-2	-7,232249E-1	2,355043E-1	-4,039896E-1	-4,307473E-1	-5,012991E-2	-1,182230E-1
2,984500E-1	2,177659E-2	-7,233560E-1	2,355996E-1	-4,039896E-1	-4,306877E-1	-5,004647E-2	-1,182588E-1
2,984261E-1	2,187196E-2	-7,232964E-1	2,355877E-1	-4,039658E-1	-4,306043E-1	-5,012991E-2	-1,181753E-1
2,984977E-1	2,183620E-2	-7,233083E-1	2,356593E-1	-4,039777E-1	-4,305685E-1	-5,007031E-2	-1,181872E-1
2,985215E-1	2,177659E-2	-7,233203E-1	2,356712E-1	-4,038465E-1	-4,305924E-1	-4,991534E-2	-1,182230E-1
2,984857E-1	2,178851E-2	-7,232130E-1	2,357546E-1	-4,040492E-1	-4,305804E-1	-4,992726E-2	-1,182588E-1
2,984500E-1	2,180043E-2	-7,231176E-1	2,354566E-1	-4,042042E-1	-4,307116E-1	-5,001070E-2	-1,182230E-1
2,983665E-1	2,171699E-2	-7,231772E-1	2,352063E-1	-4,041684E-1	-4,307473E-1	-5,001070E-2	-1,181634E-1
2,983069E-1	2,176467E-2	-7,232964E-1	2,350990E-1	-4,044664E-1	-4,308189E-1	-5,029681E-2	-1,182230E-1
2,983427E-1	2,181236E-2	-7,231891E-1	2,350870E-1	-4,042161E-1	-4,309142E-1	-5,026104E-2	-1,182230E-1
2,984380E-1	2,182428E-2	-7,231653E-1	2,351943E-1	-4,042876E-1	-4,307473E-1	-5,028489E-2	-1,183184E-1
2,983784E-1	2,187196E-2	-7,234037E-1	2,353612E-1	-4,044307E-1	-4,306996E-1	-5,021336E-2	-1,181276E-1
2,984619E-1	2,194349E-2	-7,232726E-1	2,354328E-1	-4,039896E-1	-4,305924E-1	-5,032065E-2	-1,181753E-1
2,983665E-1	2,183620E-2	-7,234395E-1	2,352778E-1	-4,041088E-1	-4,306877E-1	-5,028489E-2	-1,183541E-1
2,983665E-1	2,171699E-2	-7,233679E-1	2,353016E-1	-4,039896E-1	-4,308189E-1	-5,023720E-2	-1,183899E-1
2,984261E-1	2,174083E-2	-7,232964E-1	2,353732E-1	-4,037750E-1	-4,308069E-1	-5,036833E-2	-1,183065E-1
2,984619E-1	2,175275E-2	-7,234156E-1	2,353135E-1	-4,042280E-1	-4,307354E-1	-5,026104E-2	-1,183303E-1
2,984619E-1	2,166930E-2	-7,232964E-1	2,354804E-1	-4,041327E-1	-4,306400E-1	-5,007031E-2	-1,182588E-1
2,983904E-1	2,170507E-2	-7,233083E-1	2,354566E-1	-4,041923E-1	-4,306639E-1	-5,005839E-2	-1,182826E-1
2,983665E-1	2,165738E-2	-7,233083E-1	2,353493E-1	-4,043830E-1	-4,307116E-1	-5,015376E-2	-1,183661E-1
2,984738E-1	2,181236E-2	-7,231295E-1	2,354804E-1	-4,040850E-1	-4,306877E-1	-5,030873E-2	-1,184137E-1
2,984619E-1	2,165738E-2	-7,232130E-1	2,354447E-1	-4,043234E-1	-4,307473E-1	-5,010607E-2	-1,183899E-1
2,984500E-1	2,169315E-2	-7,232010E-1	2,355162E-1	-4,040492E-1	-4,306758E-1	-5,003455E-2	-1,182588E-1
2,983665E-1	2,170507E-2	-7,230342E-1	2,355162E-1	-4,040373E-1	-4,307235E-1	-5,022528E-2	-1,183422E-1
2,984500E-1	2,169315E-2	-7,230938E-1	2,354447E-1	-4,042161E-1	-4,307473E-1	-5,021336E-2	-1,183422E-1
2,985096E-1	2,177659E-2	-7,231295E-1	2,355162E-1	-4,042519E-1	-4,306520E-1	-5,021336E-2	-1,182588E-1
2,984380E-1	2,190772E-2	-7,231176E-1	2,357427E-1	-4,042280E-1	-4,304970E-1	-5,020144E-2	-1,182469E-1
2,984380E-1	2,183620E-2	-7,230342E-1	2,356354E-1	-4,044545E-1	-4,304731E-1	-5,011799E-2	-1,183065E-1
2,983427E-1	2,169315E-2	-7,231176E-1	2,353612E-1	-4,042876E-1	-4,305804E-1	-4,997494E-2	-1,182230E-1
2,982354E-1	2,164546E-2	-7,233203E-1	2,352301E-1	-4,042638E-1	-4,308308E-1	-5,003455E-2	-1,183065E-1
2,982712E-1	2,175275E-2	-7,232607E-1	2,350870E-1	-4,042042E-1	-4,308546E-1	-5,017760E-2	-1,184018E-1
2,984738E-1	2,186004E-2	-7,231534E-1	2,351347E-1	-4,038704E-1	-4,306877E-1	-5,002263E-2	-1,183184E-1
2,985453E-1	2,188388E-2	-7,231772E-1	2,357904E-1	-4,041088E-1	-4,304612E-1	-4,978421E-2	-1,182111E-1
2,984738E-1	2,178851E-2	-7,232010E-1	2,359096E-1	-4,042757E-1	-4,304493E-1	-4,996302E-2	-1,181396E-1
2,983904E-1	2,170507E-2	-7,231295E-1	2,355877E-1	-4,040492E-1	-4,305566E-1	-5,002263E-2	-1,182826E-1
2,983427E-1	2,163354E-2	-7,230938E-1	2,352539E-1	-4,040492E-1	-4,306639E-1	-5,009415E-2	-1,183541E-1
2,984142E-1	2,166930E-2	-7,231653E-1	2,351824E-1	-4,040373E-1	-4,307354E-1	-4,998686E-2	-1,182588E-1
2,986049E-1	2,187196E-2	-7,231057E-1	2,353732E-1	-4,041207E-1	-4,306520E-1	-5,027297E-2	-1,182469E-1
2,984738E-1	2,191964E-2	-7,231891E-1	2,353374E-1	-4,042042E-1	-4,305804E-1	-4,996302E-2	-1,181515E-1
2,984619E-1	2,187196E-2	-7,231772E-1	2,355639E-1	-4,040611E-1	-4,305924E-1	-4,987957E-2	-1,181753E-1
2,984619E-1	2,191964E-2	-7,232249E-1	2,355162E-1	-4,042876E-1	-4,305447E-1	-4,995110E-2	-1,182826E-1
2,984500E-1	2,189580E-2	-7,231891E-1	2,355043E-1	-4,042280E-1	-4,306043E-1	-5,004647E-2	-1,182826E-1
2,983904E-1	2,186004E-2	-7,229984E-1	2,353970E-1	-4,043115E-1	-4,306758E-1	-5,002263E-2	-1,182469E-1
2,984500E-1	2,187196E-2	-7,230222E-1	2,351586E-1	-4,044426E-1	-4,306996E-1	-5,002263E-2	-1,181872E-1
2,984857E-1	2,184812E-2	-7,231414E-1	2,350990E-1	-4,041446E-1	-4,307950E-1	-5,001070E-2	-1,181515E-1
2,983427E-1	2,187196E-2	-7,232487E-1	2,352897E-1	-4,042280E-1	-4,307235E-1	-5,018952E-2	-1,182707E-1
2,983427E-1	2,189580E-2	-7,232964E-1	2,353612E-1	-4,042161E-1	-4,306758E-1	-5,021336E-2	-1,183303E-1
2,984857E-1	2,190772E-2	-7,231653E-1	2,355281E-1	-4,040969E-1	-4,305089E-1	-4,999878E-2	-1,181992E-1
2,985215E-1	2,171699E-2	-7,233203E-1	2,354685E-1	-4,043949E-1	-4,305924E-1	-4,983189E-2	-1,181276E-1
2,983427E-1	2,177659E-2	-7,232487E-1	2,352301E-1	-4,041565E-1	-4,308427E-1	-5,003455E-2	-1,182349E-1
2,983546E-1	2,168123E-2	-7,232487E-1	2,351109E-1	-4,039658E-1	-4,307473E-1	-5,001070E-2	-1,182588E-1
2,983188E-1	2,171699E-2	-7,232130E-1	2,353016E-1	-4,042638E-1	-4,306639E-1	-4,993918E-2	-1,183184E-1
2,984261E-1	2,177659E-2	-7,231057E-1	2,355877E-1	-4,042519E-1	-4,306400E-1	-5,017760E-2	-1,183303E-1
2,983427E-1	2,177659E-2	-7,232130E-1	2,355996E-1	-4,042399E-1	-4,305566E-1	-5,002263E-2	-1,182111E-1
2,984261E-1	2,191964E-2	-7,230699E-1	2,356116E-1	-4,042638E-1	-4,304970E-1	-4,987957E-2	-1,181515E-1
2,984500E-1	2,191964E-2	-7,230461E-1	2,356116E-1	-4,041923E-1	-4,306520E-1	-5,008223E-2	-1,181992E-1
2,984619E-1	2,177659E-2	-7,230699E-1	2,354685E-1	-4,042638E-1	-4,305328E-1	-5,038025E-2	-1,183780E-1
2,984142E-1	2,174083E-2	-7,231891E-1	2,354447E-1	-4,039062E-1	-4,305685E-1	-5,034449E-2	-1,183065E-1
2,983665E-1	2,170507E-2	-7,231414E-1	2,353851E-1	-4,041565E-1	-4,305685E-1	-5,020144E-2	-1,182230E-1
2,985334E-1	2,176467E-2	-7,232368E-1	2,353851E-1	-4,042399E-1	-4,305089E-1	-5,011799E-2	-1,183065E-1
2,985453E-1	2,175275E-2	-7,231176E-1	2,353493E-1	-4,042519E-1	-4,304851E-1	-4,989150E-2	-1,182588E-1
2,984023E-1	2,180043E-2	-7,230938E-1	2,352897E-1	-4,044664E-1	-4,305924E-1	-4,985573E-2	-1,183780E-1
2,985215E-1	2,190772E-2	-7,230699E-1	2,352182E-1	-4,042161E-1	-4,306043E-1	-4,976037E-2	-1,183184E-1
2,984857E-1	2,182428E-2	-7,231534E-1	2,351705E-1	-4,040015E-1	-4,305804E-1	-4,989150E-2	-1,183780E-1
2,984142E-1	2,193156E-2	-7,232964E-1	2,352897E-1	-4,042161E-1	-4,307116E-1	-4,967692E-2	-1,182707E-1
2,984977E-1	2,201501E-2	-7,231653E-1	2,352778E-1	-4,039419E-1	-4,306996E-1	-4,986765E-2	-1,182588E-1
2,985215E-1	2,197925E-2	-7,232010E-1	2,351824E-1	-4,042161E-1	-4,307116E-1	-4,999878E-2	-1,183899E-1
2,984500E-1	2,197925E-2	-7,232726E-1	2,352420E-1	-4,041327E-1	-4,307712E-1	-4,974844E-2	-1,182469E-1
2,984977E-1	2,189580E-2	-7,232130E-1	2,354089E-1	-4,037631E-1	-4,307950E-1	-4,974844E-2	-1,181515E-1
2,985573E-1	2,202693E-2	-7,231057E-1	2,355162E-1	-4,039896E-1	-4,306043E-1	-4,991534E-2	-1,182707E-1
2,985453E-1	2,201501E-2	-7,229865E-1	2,355281E-1	-4,038823E-1	-4,304731E-1	-4,990342E-2	-1,182469E-1
2,985215E-1	2,193156E-2	-7,230699E-1	2,354804E-1	-4,038823E-1	-4,304851E-1	-4,981997E-2	-1,181157E-1
2,985096E-1	2,193156E-2	-7,231891E-1	2,352897E-1	-4,040134E-1	-4,306639E-1	-4,992726E-2	-1,182707E-1
2,984500E-1	2,200309E-2	-7,230461E-1	2,352182E-1	-4,040492E-1	-4,306520E-1	-5,012991E-2	-1,182826E-1
2,983665E-1	2,183620E-2	-7,230461E-1	2,351109E-1	-4,041088E-1	-4,307354E-1	-5,005839E-2	-1,182945E-1
2,984857E-1	2,196733E-2	-7,232487E-1	2,353135E-1	-4,041803E-1	-4,306162E-1	-5,008223E-2	-1,182349E-1
2,986169E-1	2,205077E-2	-7,230818E-1	2,354447E-1	-4,041803E-1	-4,305208E-1	-5,015376E-2	-1,182826E-1
2,985096E-1	2,208654E-2	-7,230103E-1	2,354566E-1	-4,041923E-1	-4,305924E-1	-5,002263E-2	-1,182469E-1
2,984500E-1	2,201501E-2	-7,230818E-1	2,352420E-1	-4,040015E-1	-4,306996E-1	-5,002263E-2	-1,182349E-1
2,983784E-1	2,200309E-2	-7,231057E-1	2,350036E-1	-4,040611E-1	-4,307831E-1	-5,026104E-2	-1,182349E-1
2,984619E-1	2,195541E-2	-7,231057E-1	2,349798E-1	-4,039538E-1	-4,307593E-1	-5,023720E-2	-1,182707E-1
2,984500E-1	2,199117E-2	-7,231653E-1	2,353374E-1	-4,040134E-1	-4,306520E-1	-5,009415E-2	-1,183780E-1
2,985573E-1	2,219383E-2	-7,230103E-1	2,355162E-1	-4,038704E-1	-4,304493E-1	-4,997494E-2	-1,181992E-1
2,987599E-1	2,208654E-2	-7,230461E-1	2,356354E-1	-4,037154E-1	-4,304851E-1	-5,016568E-2	-1,181396E-1
2,986407E-1	2,200309E-2	-7,231772E-1	2,356235E-1	-4,040015E-1	-4,305447E-1	-5,007031E-2	-1,182469E-1
2,985096E-1	2,201501E-2	-7,230699E-1	2,354804E-1	-4,040015E-1	-4,305328E-1	-4,997494E-2	-1,182826E-1
2,985573E-1	2,196733E-2	-7,230699E-1	2,352778E-1	-4,039777E-1	-4,306400E-1	-5,012991E-2	-1,183541E-1
2,985096E-1	2,201501E-2	-7,233560E-1	2,351705E-1	-4,039300E-1	-4,306043E-1	-4,993918E-2	-1,183184E-1
2,985692E-1	2,190772E-2	-7,233322E-1	2,352420E-1	-4,039181E-1	-4,306400E-1	-4,997494E-2	-1,182707E-1
2,985334E-1	2,191964E-2	-7,232607E-1	2,351824E-1	-4,036201E-1	-4,307593E-1	-5,016568E-2	-1,182826E-1
2,984738E-1	2,209846E-2	-7,233679E-1	2,350990E-1	-4,039777E-1	-4,306877E-1	-5,010607E-2	-1,183422E-1
2,986288E-1	2,196733E-2	-7,233679E-1	2,352301E-1	-4,037869E-1	-4,306520E-1	-5,018952E-2	-1,182945E-1
2,985096E-1	2,199117E-2	-7,234275E-1	2,353493E-1	-4,039658E-1	-4,306400E-1	-5,001070E-2	-1,183065E-1
2,985215E-1	2,193156E-2	-7,234395E-1	2,355162E-1	-4,041207E-1	-4,305685E-1	-4,999878E-2	-1,182349E-1
2,985811E-1	2,197925E-2	-7,232964E-1	2,356473E-1	-4,040969E-1	-4,305328E-1	-5,002263E-2	-1,182588E-1
2,985811E-1	2,202693E-2	-7,232368E-1	2,355877E-1	-4,041923E-1	-4,306043E-1	-5,020144E-2	-1,182826E-1
2,986526E-1	2,207462E-2	-7,232249E-1	2,354328E-1	-4,041803E-1	-4,306400E-1	-5,021336E-2	-1,181396E-1
2,985930E-1	2,200309E-2	-7,230938E-1	2,354089E-1	-4,043472E-1	-4,306043E-1	-5,040410E-2	-1,181515E-1
2,985692E-1	2,203885E-2	-7,231414E-1	2,352420E-1	-4,040850E-1	-4,306043E-1	-5,003455E-2	-1,181992E-1
2,986645E-1	2,202693E-2	-7,232130E-1	2,353612E-1	-4,038823E-1	-4,305685E-1	-4,996302E-2	-1,182588E-1
2,986407E-1	2,207462E-2	-7,231414E-1	2,355520E-1	-4,040492E-1	-4,305328E-1	-5,021336E-2	-1,181753E-1
2,985930E-1	2,197925E-2	-7,231534E-1	2,356116E-1	-4,039538E-1	-4,305447E-1	-4,985573E-2	-1,181634E-1
2,985215E-1	2,206270E-2	-7,232249E-1	2,355281E-1	-4,037154E-1	-4,304970E-1	-4,967692E-2	-1,181396E-1
2,984380E-1	2,195541E-2	-7,232607E-1	2,353135E-1	-4,039062E-1	-4,306639E-1	-4,989150E-2	-1,180800E-1
2,984023E-1	2,182428E-2	-7,232845E-1	2,352420E-1	-4,038346E-1	-4,306758E-1	-4,980805E-2	-1,181634E-1
2,984380E-1	2,189580E-2	-7,232487E-1	2,353016E-1	-4,040730E-1	-4,305328E-1	-4,998686E-2	-1,182469E-1
2,984142E-1	2,196733E-2	-7,231891E-1	2,353374E-1	-4,042161E-1	-4,306400E-1	-5,003455E-2	-1,181276E-1
2,983665E-1	2,190772E-2	-7,231891E-1	2,351824E-1	-4,040611E-1	-4,306758E-1	-4,979613E-2	-1,180800E-1
2,983308E-1	2,176467E-2	-7,232010E-1	2,350394E-1	-4,040492E-1	-4,307235E-1	-4,984381E-2	-1,181276E-1
2,983308E-1	2,168123E-2	-7,233560E-1	2,351705E-1	-4,038942E-1	-4,308546E-1	-4,989150E-2	-1,181038E-1
2,984261E-1	2,188388E-2	-7,231653E-1	2,355043E-1	-4,041565E-1	-4,306758E-1	-4,990342E-2	-1,181038E-1
2,985573E-1	2,186004E-2	-7,231414E-1	2,358858E-1	-4,041684E-1	-4,304731E-1	-4,980805E-2	-1,180919E-1
2,985334E-1	2,190772E-2	-7,231653E-1	2,359215E-1	-4,040373E-1	-4,302824E-1	-4,962924E-2	-1,179488E-1
2,985096E-1	2,180043E-2	-7,231772E-1	2,358023E-1	-4,040492E-1	-4,304493E-1	-4,949811E-2	-1,179846E-1
2,984619E-1	2,178851E-2	-7,232368E-1	2,356593E-1	-4,037154E-1	-4,305566E-1	-4,965308E-2	-1,181515E-1
2,984500E-1	2,180043E-2	-7,232010E-1	2,355877E-1	-4,038108E-1	-4,305685E-1	-4,978421E-2	-1,181992E-1
2,983904E-1	2,171699E-2	-7,230818E-1	2,354685E-1	-4,038346E-1	-4,306758E-1	-4,989150E-2	-1,181753E-1
2,984977E-1	2,176467E-2	-7,230818E-1	2,355400E-1	-4,036797E-1	-4,305089E-1	-4,986765E-2	-1,181515E-1
2,985215E-1	2,177659E-2	-7,232726E-1	2,357546E-1	-4,040015E-1	-4,304493E-1	-4,992726E-2	-1,180680E-1
2,984977E-1	2,183620E-2	-7,231534E-1	2,356950E-1	-4,041684E-1	-4,303778E-1	-4,979613E-2	-1,181276E-1
2,986407E-1	2,180043E-2	-7,231057E-1	2,355758E-1	-4,044188E-1	-4,304970E-1	-4,993918E-2	-1,182111E-1
2,986049E-1	2,168123E-2	-7,232964E-1	2,353851E-1	-4,046453E-1	-4,306162E-1	-4,990342E-2	-1,182111E-1
2,986526E-1	2,186004E-2	-7,231891E-1	2,352182E-1	-4,044545E-1	-4,306043E-1	-5,001070E-2	-1,180919E-1
2,985334E-1	2,183620E-2	-7,232249E-1	2,352182E-1	-4,040969E-1	-4,306520E-1	-5,007031E-2	-1,181038E-1
2,986645E-1	2,176467E-2	-7,232487E-1	2,356235E-1	-4,040134E-1	-4,305447E-1	-5,002263E-2	-1,181634E-1
2,987718E-1	2,188388E-2	-7,232249E-1	2,359215E-1	-4,040969E-1	-4,305208E-1	-5,001070E-2	-1,181992E-1
2,986049E-1	2,171699E-2	-7,231414E-1	2,356354E-1	-4,039896E-1	-4,305089E-1	-4,997494E-2	-1,181396E-1
2,984857E-1	2,151433E-2	-7,232368E-1	2,353851E-1	-4,037869E-1	-4,306400E-1	-5,001070E-2	-1,181396E-1
2,984738E-1	2,158586E-2	-7,232845E-1	2,351586E-1	-4,039181E-1	-4,306877E-1	-5,004647E-2	-1,181038E-1
2,985096E-1	2,174083E-2	-7,232249E-1	2,353135E-1	-4,038704E-1	-4,307235E-1	-5,014184E-2	-1,183184E-1
2,987122E-1	2,181236E-2	-7,232249E-1	2,357665E-1	-4,038108E-1	-4,305089E-1	-4,992726E-2	-1,182588E-1
2,987122E-1	2,200309E-2	-7,230938E-1	2,359692E-1	-4,036916E-1	-4,303539E-1	-4,965308E-2	-1,181276E-1
2,986169E-1	2,175275E-2	-7,231534E-1	2,357904E-1	-4,037750E-1	-4,305089E-1	-4,971268E-2	-1,181038E-1
2,985692E-1	2,165738E-2	-7,231653E-1	2,355043E-1	-4,036081E-1	-4,306758E-1	-4,972460E-2	-1,182111E-1
2,984738E-1	2,153817E-2	-7,231772E-1	2,351943E-1	-4,038823E-1	-4,308308E-1	-4,980805E-2	-1,182230E-1
2,984738E-1	2,166930E-2	-7,230222E-1	2,353374E-1	-4,038227E-1	-4,307950E-1	-4,983189E-2	-1,183303E-1
2,986288E-1	2,190772E-2	-7,230938E-1	2,356593E-1	-4,040492E-1	-4,305566E-1	-4,978421E-2	-1,182230E-1
2,987242E-1	2,189580E-2	-7,229746E-1	2,358142E-1	-4,039538E-1	-4,304374E-1	-4,954579E-2	-1,180919E-1
2,985215E-1	2,191964E-2	-7,229865E-1	2,355639E-1	-4,038823E-1	-4,305328E-1	-4,971268E-2	-1,181157E-1
2,985215E-1	2,172891E-2	-7,230103E-1	2,352182E-1	-4,039300E-1	-4,307593E-1	-4,979613E-2	-1,182945E-1
2,984500E-1	2,181236E-2	-7,230103E-1	2,349440E-1	-4,039181E-1	-4,308904E-1	-4,998686E-2	-1,183661E-1
2,984977E-1	2,188388E-2	-7,230222E-1	2,352301E-1	-4,038108E-1	-4,308427E-1	-5,011799E-2	-1,183661E-1
2,986169E-1	2,199117E-2	-7,231057E-1	2,356354E-1	-4,038465E-1	-4,304851E-1	-4,990342E-2	-1,181038E-1
2,986407E-1	2,201501E-2	-7,231534E-1	2,357546E-1	-4,038823E-1	-4,303539E-1	-4,972460E-2	-1,180323E-1
2,986049E-1	2,201501E-2	-7,231057E-1	2,358261E-1	-4,038346E-1	-4,303897E-1	-4,977229E-2	-1,181515E-1
2,985453E-1	2,200309E-2	-7,230818E-1	2,355400E-1	-4,039300E-1	-4,305924E-1	-4,977229E-2	-1,182349E-1
2,984977E-1	2,191964E-2	-7,230342E-1	2,352063E-1	-4,036677E-1	-4,307473E-1	-4,987957E-2	-1,182826E-1
2,984857E-1	2,188388E-2	-7,230461E-1	2,352063E-1	-4,036797E-1	-4,307235E-1	-4,987957E-2	-1,182111E-1
2,985334E-1	2,188388E-2	-7,231295E-1	2,354447E-1	-4,037154E-1	-4,305685E-1	-4,977229E-2	-1,181157E-1
2,986765E-1	2,191964E-2	-7,229865E-1	2,358619E-1	-4,035366E-1	-4,303063E-1	-4,976037E-2	-1,180561E-1
2,986645E-1	2,203885E-2	-7,229984E-1	2,358738E-1	-4,039538E-1	-4,303420E-1	-4,984381E-2	-1,181634E-1
2,985930E-1	2,188388E-2	-7,229030E-1	2,355877E-1	-4,036558E-1	-4,304731E-1	-4,984381E-2	-1,181038E-1
2,984857E-1	2,193156E-2	-7,229388E-1	2,353732E-1	-4,037393E-1	-4,305924E-1	-4,983189E-2	-1,182111E-1
2,984380E-1	2,183620E-2	-7,230222E-1	2,352420E-1	-4,040730E-1	-4,306162E-1	-4,992726E-2	-1,181872E-1
2,986526E-1	2,207462E-2	-7,229030E-1	2,354804E-1	-4,038585E-1	-4,304374E-1	-4,980805E-2	-1,181276E-1
2,986765E-1	2,205077E-2	-7,231295E-1	2,357546E-1	-4,042280E-1	-4,303182E-1	-4,961731E-2	-1,180680E-1
2,986884E-1	2,207462E-2	-7,231176E-1	2,357546E-1	-4,041684E-1	-4,302586E-1	-4,955771E-2	-1,179965E-1
2,986049E-1	2,215806E-2	-7,229507E-1	2,354208E-1	-4,041803E-1	-4,304374E-1	-4,965308E-2	-1,181753E-1
2,984380E-1	2,202693E-2	-7,232130E-1	2,349440E-1	-4,040373E-1	-4,307950E-1	-4,964116E-2	-1,181992E-1
2,985096E-1	2,207462E-2	-7,231057E-1	2,349917E-1	-4,038585E-1	-4,307712E-1	-4,986765E-2	-1,181634E-1
2,984977E-1	2,209846E-2	-7,229746E-1	2,351824E-1	-4,040850E-1	-4,306043E-1	-4,995110E-2	-1,182588E-1
2,986049E-1	2,213422E-2	-7,230818E-1	2,355758E-1	-4,040254E-1	-4,303539E-1	-4,961731E-2	-1,180800E-1
2,986288E-1	2,224151E-2	-7,231057E-1	2,358381E-1	-4,039658E-1	-4,303063E-1	-4,953387E-2	-1,180680E-1
2,984738E-1	2,214614E-2	-7,230222E-1	2,355281E-1	-4,040492E-1	-4,304135E-1	-4,972460E-2	-1,181753E-1
