Timestamp,dt,Voltage1,Voltage2,Voltage3,Voltage4,Voltage5,Voltage6,Voltage7,Voltage8
2024-11-21 14:42:32,0.25,3.718,0.037625,3.755625,3.3973750000000003,3.269875,3.4015,3.6128750000000003,3.537875
2024-11-21 14:42:32,0.25,3.7155,0.040125,3.7531250000000003,3.3973750000000003,3.268875,3.401125,3.61375,3.536125
2024-11-21 14:42:32,0.25,3.7155,0.037625,3.7531250000000003,3.3973750000000003,3.267875,3.401875,3.612375,3.5380000000000003
2024-11-21 14:42:33,0.25,3.7155,0.040125,3.7531250000000003,3.3973750000000003,3.26925,3.4021250000000003,3.612,3.5405
2024-11-21 14:42:33,0.25,3.7155,0.040125,3.755625,3.3973750000000003,3.27025,3.4013750000000003,3.612,3.536875
2024-11-21 14:42:33,0.25,3.718,0.040125,3.7531250000000003,3.3973750000000003,3.270375,3.400875,3.613,3.535875
2024-11-21 14:42:34,0.25,3.713,0.040125,3.755625,3.3973750000000003,3.2685,3.4017500000000003,3.612,3.53775
2024-11-21 14:42:34,0.25,3.7155,0.037625,3.755625,3.3973750000000003,3.268125,3.4015,3.611125,3.540125
2024-11-21 14:42:34,0.25,3.7155,0.037625,3.7531250000000003,3.394875,3.268125,3.4015,3.6117500000000002,3.537375
2024-11-21 14:42:35,0.25,3.71675,0.040125,3.754375,3.3973750000000003,3.269,3.4006250000000002,3.613125,3.53525
2024-11-21 14:42:35,0.25,3.7155,0.037625,3.755625,3.3973750000000003,3.26975,3.4015,3.611625,3.5380000000000003
2024-11-21 14:42:35,0.25,3.7155,0.040125,3.755625,3.3973750000000003,3.270125,3.4017500000000003,3.611,3.540375
2024-11-21 14:42:36,0.25,3.718,0.037625,3.7531250000000003,3.394875,3.26975,3.4010000000000002,3.612,3.53675
2024-11-21 14:42:36,0.25,3.7155,0.037625,3.7531250000000003,3.3973750000000003,3.26925,3.40025,3.61275,3.535375
2024-11-21 14:42:36,0.25,3.7105,0.040125,3.755625,3.3973750000000003,3.267875,3.4017500000000003,3.612,3.5383750000000003
2024-11-21 14:42:37,0.25,3.7155,0.037625,3.755625,3.3973750000000003,3.266875,3.4017500000000003,3.611,3.540375
2024-11-21 14:42:37,0.25,3.718,0.040125,3.7531250000000003,3.394875,3.269,3.40075,3.613375,3.537125
2024-11-21 14:42:37,0.25,3.7155,0.037625,3.7531250000000003,3.3973750000000003,3.268875,3.401125,3.6132500000000003,3.5351250000000003
2024-11-21 14:42:38,0.25,3.673,0.037625,3.7531250000000003,3.36725,3.18875,3.336875,3.504625,3.3657500000000002
2024-11-21 14:42:38,0.25,3.60025,0.040125,3.755625,3.292125,3.1121250000000003,3.287375,3.36625,3.221375
2024-11-21 14:42:38,0.25,3.60275,0.037625,3.755625,3.289625,3.125375,3.2920000000000003,3.373,3.230125
2024-11-21 14:42:39,0.25,3.610375,0.040125,3.755625,3.292125,3.1353750000000002,3.293,3.3701250000000003,3.225625
2024-11-21 14:42:39,0.25,3.60025,0.037625,3.755625,3.287125,3.13625,3.296625,3.371375,3.242
2024-11-21 14:42:39,0.25,3.59275,0.040125,3.755625,3.287125,3.134875,3.29725,3.372,3.23
2024-11-21 14:42:40,0.25,3.59525,0.037625,3.755625,3.282125,3.125375,3.295375,3.371125,3.2331250000000002
2024-11-21 14:42:40,0.25,3.60275,0.037625,3.755625,3.274625,3.116375,3.288875,3.347875,3.2175000000000002
2024-11-21 14:42:40,0.25,3.59025,0.035125,3.755625,3.2771250000000003,3.124875,3.2905,3.34775,3.221625
2024-11-21 14:42:41,0.25,3.58275,0.037625,3.756875,3.274625,3.127875,3.29225,3.353875,3.223875
2024-11-21 14:42:41,0.25,3.59525,0.040125,3.755625,3.282125,3.134875,3.29625,3.365875,3.22975
2024-11-21 14:42:41,0.25,3.605375,0.037625,3.755625,3.282125,3.1350000000000002,3.296875,3.368625,3.236
2024-11-21 14:42:42,0.25,3.60275,0.037625,3.755625,3.2796250000000002,3.1321250000000003,3.2945,3.360125,3.224875
2024-11-21 14:42:42,0.25,3.607875,0.040125,3.755625,3.2796250000000002,3.134125,3.2952500000000002,3.362375,3.2285
2024-11-21 14:42:42,0.25,3.60275,0.037625,3.755625,3.2771250000000003,3.136,3.2956250000000002,3.364,3.2275
2024-11-21 14:42:43,0.25,3.58775,0.040125,3.755625,3.262125,3.119125,3.288875,3.346375,3.202125
2024-11-21 14:42:43,0.25,3.58025,0.038875,3.755625,3.262125,3.126,3.289375,3.34125,3.1986250000000003
2024-11-21 14:42:43,0.25,3.599,0.037625,3.755625,3.269625,3.1305,3.293125,3.35725,3.2065
2024-11-21 14:42:44,0.25,3.60275,0.037625,3.755625,3.272125,3.131625,3.295,3.36125,3.2065
2024-11-21 14:42:44,0.25,3.610375,0.040125,3.755625,3.33475,3.211875,3.348625,3.50125,3.397125
2024-11-21 14:42:44,0.25,3.7005,0.037625,3.7531250000000003,3.389875,3.274375,3.407875,3.607875,3.537
2024-11-21 14:42:44,0.25,3.7055000000000002,0.035125,3.755625,3.389875,3.277375,3.407625,3.6117500000000002,3.536
2024-11-21 14:42:45,0.25,3.70425,0.038875,3.7531250000000003,3.392375,3.276875,3.406875,3.611125,3.532625
2024-11-21 14:42:45,0.25,3.7030000000000003,0.037625,3.755625,3.392375,3.27175,3.40625,3.607625,3.536
2024-11-21 14:42:45,0.25,3.630375,0.033875,3.7531250000000003,3.378625,3.2327500000000002,3.3745000000000003,3.5820000000000003,3.4885
2024-11-21 14:42:46,0.25,3.4213750000000003,0.02425,3.745375,3.29325,3.091875,3.2880000000000003,3.379,3.202
2024-11-21 14:42:46,0.25,3.3415,0.021,3.74125,3.256125,3.0675,3.271375,3.332,3.14625
2024-11-21 14:42:46,0.25,3.34275,0.02325,3.743125,3.259875,3.0805000000000002,3.275125,3.3280000000000003,3.14
2024-11-21 14:42:47,0.25,3.3316250000000003,0.022375,3.741375,3.256625,3.086125,3.27625,3.323125,3.137125
2024-11-21 14:42:47,0.25,3.34875,0.022875,3.74375,3.2563750000000002,3.089,3.2763750000000003,3.32275,3.1305
2024-11-21 14:42:47,0.25,3.3436250000000003,0.023,3.7435,3.25375,3.092625,3.2771250000000003,3.32425,3.13225
2024-11-21 14:42:48,0.25,3.34225,0.02325,3.742875,3.2560000000000002,3.09025,3.2771250000000003,3.320625,3.1285000000000003
2024-11-21 14:42:48,0.25,3.345625,0.022375,3.7425,3.250625,3.089375,3.276875,3.321,3.13225
2024-11-21 14:42:48,0.25,3.34875,0.022375,3.743375,3.25125,3.0961250000000002,3.2765,3.319,3.1270000000000002
2024-11-21 14:42:49,0.25,3.34875,0.024,3.744125,3.252875,3.097875,3.2775,3.31975,3.128625
2024-11-21 14:42:49,0.25,3.352625,0.024125,3.744,3.255625,3.098875,3.2807500000000003,3.32675,3.1393750000000002
2024-11-21 14:42:49,0.25,3.361875,0.02425,3.744875,3.256625,3.103375,3.281125,3.3268750000000002,3.1357500000000003
2024-11-21 14:42:50,0.25,3.350625,0.022875,3.74425,3.245375,3.0915,3.274625,3.3115,3.117
2024-11-21 14:42:50,0.25,3.33875,0.024625,3.74525,3.246875,3.08375,3.270125,3.305125,3.09475
2024-11-21 14:42:50,0.25,3.365,0.02725,3.747125,3.2665,3.1105,3.282875,3.339,3.1385
2024-11-21 14:42:51,0.25,3.384125,0.027625,3.747875,3.27775,3.130875,3.29325,3.3645,3.1706250000000002
2024-11-21 14:42:51,0.25,3.37875,0.027125,3.747875,3.2705,3.118625,3.2865,3.3537500000000002,3.152625
2024-11-21 14:42:51,0.25,3.3810000000000002,0.02775,3.7485,3.2727500000000003,3.1195,3.2876250000000002,3.356875,3.156
2024-11-21 14:42:52,0.25,3.379125,0.02825,3.7483750000000002,3.2716250000000002,3.11525,3.286,3.34675,3.146375
2024-11-21 14:42:52,0.25,3.354375,0.025625000000000002,3.74575,3.259625,3.097375,3.27975,3.322625,3.1235
2024-11-21 14:42:52,0.25,3.51575,0.03225,3.751875,3.357,3.27375,3.372875,3.53825,3.436375
2024-11-21 14:42:53,0.25,3.7155,0.038875,3.755625,3.384875,3.285875,3.410375,3.60325,3.5340000000000003
