Timestamp,dt,Voltage1,Voltage2,Voltage3,Voltage4,Voltage5,Voltage6,Voltage7,Voltage8
2024-11-21 14:42:32,0.25,3.718,0.037625,3.755625,3.3973750000000003,3.269875,3.4015,3.6128750000000003,3.537875
2024-11-21 14:42:32,0.25,3.7155,0.040125,3.7531250000000003,3.3973750000000003,3.268875,3.401125,3.61375,3.536125
2024-11-21 14:42:32,0.25,3.7155,0.037625,3.7531250000000003,3.3973750000000003,3.267875,3.401875,3.612375,3.5380000000000003
2024-11-21 14:42:33,0.25,3.7155,0.040125,3.7531250000000003,3.3973750000000003,3.26925,3.4021250000000003,3.612,3.5405
2024-11-21 14:42:33,0.25,3.7155,0.040125,3.755625,3.3973750000000003,3.27025,3.4013750000000003,3.612,3.536875
2024-11-21 14:42:33,0.25,3.718,0.040125,3.7531250000000003,3.3973750000000003,3.270375,3.400875,3.613,3.535875
2024-11-21 14:42:34,0.25,3.713,0.040125,3.755625,3.3973750000000003,3.2685,3.4017500000000003,3.612,3.53775
2024-11-21 14:42:34,0.25,3.7155,0.037625,3.755625,3.3973750000000003,3.268125,3.4015,3.611125,3.540125
2024-11-21 14:42:34,0.25,3.7155,0.037625,3.7531250000000003,3.394875,3.268125,3.4015,3.6117500000000002,3.537375
2024-11-21 14:42:35,0.25,3.71675,0.040125,3.754375,3.3973750000000003,3.269,3.4006250000000002,3.613125,3.53525
2024-11-21 14:42:35,0.25,3.7155,0.037625,3.755625,3.3973750000000003,3.26975,3.4015,3.611625,3.5380000000000003
2024-11-21 14:42:35,0.25,3.7155,0.040125,3.755625,3.3973750000000003,3.270125,3.4017500000000003,3.611,3.540375
2024-11-21 14:42:36,0.25,3.718,0.037625,3.7531250000000003,3.394875,3.26975,3.4010000000000002,3.612,3.53675
2024-11-21 14:42:36,0.25,3.7155,0.037625,3.7531250000000003,3.3973750000000003,3.26925,3.40025,3.61275,3.535375
2024-11-21 14:42:36,0.25,3.7105,0.040125,3.755625,3.3973750000000003,3.267875,3.4017500000000003,3.612,3.5383750000000003
2024-11-21 14:42:37,0.25,3.7155,0.037625,3.755625,3.3973750000000003,3.266875,3.4017500000000003,3.611,3.540375
2024-11-21 14:42:37,0.25,3.718,0.040125,3.7531250000000003,3.394875,3.269,3.40075,3.613375,3.537125
2024-11-21 14:42:37,0.25,3.7155,0.037625,3.7531250000000003,3.3973750000000003,3.268875,3.401125,3.6132500000000003,3.5351250000000003
2024-11-21 14:42:38,0.25,3.673,0.037625,3.7531250000000003,3.36725,3.18875,3.336875,3.504625,3.3657500000000002
2024-11-21 14:42:38,0.25,3.60025,0.040125,3.755625,3.292125,3.1121250000000003,3.287375,3.36625,3.221375
2024-11-21 14:42:38,0.25,3.60275,0.037625,3.755625,3.289625,3.125375,3.2920000000000003,3.373,3.230125
2024-11-21 14:42:39,0.25,3.610375,0.040125,3.755625,3.292125,3.1353750000000002,3.293,3.3701250000000003,3.225625
2024-11-21 14:42:39,0.25,3.60025,0.037625,3.755625,3.287125,3.13625,3.296625,3.371375,3.242
2024-11-21 14:42:39,0.25,3.59275,0.040125,3.755625,3.287125,3.134875,3.29725,3.372,3.23
2024-11-21 14:42:40,0.25,3.59525,0.037625,3.755625,3.282125,3.125375,3.295375,3.371125,3.2331250000000002
2024-11-21 14:42:40,0.25,3.60275,0.037625,3.755625,3.274625,3.116375,3.288875,3.347875,3.2175000000000002
2024-11-21 14:42:40,0.25,3.59025,0.035125,3.755625,3.2771250000000003,3.124875,3.2905,3.34775,3.221625
2024-11-21 14:42:41,0.25,3.58275,0.037625,3.756875,3.274625,3.127875,3.29225,3.353875,3.223875
2024-11-21 14:42:41,0.25,3.59525,0.040125,3.755625,3.282125,3.134875,3.29625,3.365875,3.22975
2024-11-21 14:42:41,0.25,3.605375,0.037625,3.755625,3.282125,3.1350000000000002,3.296875,3.368625,3.236
2024-11-21 14:42:42,0.25,3.60275,0.037625,3.755625,3.2796250000000002,3.1321250000000003,3.2945,3.360125,3.224875
2024-11-21 14:42:42,0.25,3.607875,0.040125,3.755625,3.2796250000000002,3.134125,3.2952500000000002,3.362375,3.2285
2024-11-21 14:42:42,0.25,3.60275,0.037625,3.755625,3.2771250000000003,3.136,3.2956250000000002,3.364,3.2275
2024-11-21 14:42:43,0.25,3.58775,0.040125,3.755625,3.262125,3.119125,3.288875,3.346375,3.202125
2024-11-21 14:42:43,0.25,3.58025,0.038875,3.755625,3.262125,3.126,3.289375,3.34125,3.1986250000000003
2024-11-21 14:42:43,0.25,3.599,0.037625,3.755625,3.269625,3.1305,3.293125,3.35725,3.2065
2024-11-21 14:42:44,0.25,3.60275,0.037625,3.755625,3.272125,3.131625,3.295,3.36125,3.2065
2024-11-21 14:42:44,0.25,3.610375,0.040125,3.755625,3.33475,3.211875,3.348625,3.50125,3.397125
2024-11-21 14:42:44,0.25,3.7005,0.037625,3.7531250000000003,3.389875,3.274375,3.407875,3.607875,3.537
2024-11-21 14:42:44,0.25,3.7055000000000002,0.035125,3.755625,3.389875,3.277375,3.407625,3.6117500000000002,3.536
2024-11-21 14:42:45,0.25,3.70425,0.038875,3.7531250000000003,3.392375,3.276875,3.406875,3.611125,3.532625
2024-11-21 14:42:45,0.25,3.7030000000000003,0.037625,3.755625,3.392375,3.27175,3.40625,3.607625,3.536
2024-11-21 14:42:45,0.25,3.630375,0.033875,3.7531250000000003,3.378625,3.2327500000000002,3.3745000000000003,3.5820000000000003,3.4885
2024-11-21 14:42:46,0.25,3.4213750000000003,0.02425,3.745375,3.29325,3.091875,3.2880000000000003,3.379,3.202
2024-11-21 14:42:46,0.25,3.3415,0.021,3.74125,3.256125,3.0675,3.271375,3.332,3.14625
2024-11-21 14:42:46,0.25,3.34275,0.02325,3.743125,3.259875,3.0805000000000002,3.275125,3.3280000000000003,3.14
2024-11-21 14:42:47,0.25,3.3316250000000003,0.022375,3.741375,3.256625,3.086125,3.27625,3.323125,3.137125
2024-11-21 14:42:47,0.25,3.34875,0.022875,3.74375,3.2563750000000002,3.089,3.2763750000000003,3.32275,3.1305
2024-11-21 14:42:47,0.25,3.3436250000000003,0.023,3.7435,3.25375,3.092625,3.2771250000000003,3.32425,3.13225
2024-11-21 14:42:48,0.25,3.34225,0.02325,3.742875,3.2560000000000002,3.09025,3.2771250000000003,3.320625,3.1285000000000003
2024-11-21 14:42:48,0.25,3.345625,0.022375,3.7425,3.250625,3.089375,3.276875,3.321,3.13225
2024-11-21 14:42:48,0.25,3.34875,0.022375,3.743375,3.25125,3.0961250000000002,3.2765,3.319,3.1270000000000002
2024-11-21 14:42:49,0.25,3.34875,0.024,3.744125,3.252875,3.097875,3.2775,3.31975,3.128625
2024-11-21 14:42:49,0.25,3.352625,0.024125,3.744,3.255625,3.098875,3.2807500000000003,3.32675,3.1393750000000002
2024-11-21 14:42:49,0.25,3.361875,0.02425,3.744875,3.256625,3.103375,3.281125,3.3268750000000002,3.1357500000000003
2024-11-21 14:42:50,0.25,3.350625,0.022875,3.74425,3.245375,3.0915,3.274625,3.3115,3.117
2024-11-21 14:42:50,0.25,3.33875,0.024625,3.74525,3.246875,3.08375,3.270125,3.305125,3.09475
2024-11-21 14:42:50,0.25,3.365,0.02725,3.747125,3.2665,3.1105,3.282875,3.339,3.1385
2024-11-21 14:42:51,0.25,3.384125,0.027625,3.747875,3.27775,3.130875,3.29325,3.3645,3.1706250000000002
2024-11-21 14:42:51,0.25,3.37875,0.027125,3.747875,3.2705,3.118625,3.2865,3.3537500000000002,3.152625
2024-11-21 14:42:51,0.25,3.3810000000000002,0.02775,3.7485,3.2727500000000003,3.1195,3.2876250000000002,3.356875,3.156
2024-11-21 14:42:52,0.25,3.379125,0.02825,3.7483750000000002,3.2716250000000002,3.11525,3.286,3.34675,3.146375
2024-11-21 14:42:52,0.25,3.354375,0.025625000000000002,3.74575,3.259625,3.097375,3.27975,3.322625,3.1235
2024-11-21 14:42:52,0.25,3.51575,0.03225,3.751875,3.357,3.27375,3.372875,3.53825,3.436375
2024-11-21 14:42:53,0.25,3.7155,0.038875,3.755625,3.384875,3.285875,3.410375,3.60325,3.5340000000000003
2024-11-21 14:42:53,0.25,3.718,0.035125,3.755625,3.387375,3.2815,3.4082500000000002,3.608,3.5315
2024-11-21 14:42:53,0.25,3.7155,0.037625,3.7531250000000003,3.392375,3.278375,3.407375,3.607125,3.53375
2024-11-21 14:42:54,0.25,3.713,0.037625,3.755625,3.392375,3.27525,3.407375,3.606625,3.5375
2024-11-21 14:42:54,0.25,3.7155,0.037625,3.7531250000000003,3.392375,3.2745,3.40625,3.607125,3.53775
2024-11-21 14:42:54,0.25,3.718,0.037625,3.7531250000000003,3.389875,3.271375,3.405875,3.607625,3.536125
2024-11-21 14:42:55,0.25,3.61,0.033875,3.7531250000000003,3.371875,3.227375,3.38125,3.5881250000000002,3.494875
2024-11-21 14:42:55,0.25,3.1865,0.010750000000000001,3.707875,3.2605,3.040125,3.278,3.3805,3.196375
2024-11-21 14:42:55,0.25,3.11925,0.009375,3.699875,3.2385,3.035,3.264875,3.339125,3.146875
2024-11-21 14:42:56,0.25,3.1165000000000003,0.009125,3.688875,3.232625,3.0412500000000002,3.262875,3.32175,3.13675
2024-11-21 14:42:56,0.25,3.123,0.00875,3.6805,3.227375,3.0435,3.2645,3.329,3.142
2024-11-21 14:42:56,0.25,3.13625,0.00925,3.70475,3.236,3.06225,3.2680000000000002,3.337,3.13625
2024-11-21 14:42:57,0.25,3.1445,0.009875,3.710875,3.23875,3.0635,3.2683750000000003,3.338,3.136625
2024-11-21 14:42:57,0.25,3.1235,0.009125,3.693375,3.226875,3.047125,3.261875,3.319375,3.1201250000000003
2024-11-21 14:42:57,0.25,3.14725,0.00925,3.710375,3.2345,3.066375,3.2676250000000002,3.33475,3.135125
2024-11-21 14:42:57,0.25,3.1470000000000002,0.009625,3.7115,3.23475,3.062375,3.267125,3.3335,3.12825
2024-11-21 14:42:58,0.25,3.148,0.009625,3.7098750000000003,3.235125,3.0585,3.2675,3.328125,3.126875
2024-11-21 14:42:58,0.25,3.1445,0.00925,3.70525,3.232125,3.061,3.268125,3.328125,3.129
2024-11-21 14:42:58,0.25,3.15325,0.0095,3.711625,3.23125,3.06175,3.26675,3.3276250000000003,3.120625
2024-11-21 14:42:59,0.25,3.14575,0.009375,3.711125,3.232125,3.061125,3.266625,3.3276250000000003,3.123
2024-11-21 14:42:59,0.25,3.154875,0.009625,3.7115,3.236125,3.064125,3.269,3.330375,3.129
2024-11-21 14:42:59,0.25,3.15125,0.009375,3.711125,3.231625,3.06,3.267,3.324875,3.1233750000000002
2024-11-21 14:43:00,0.25,3.147625,0.0095,3.710875,3.228875,3.060625,3.266125,3.326,3.1195
2024-11-21 14:43:00,0.25,3.15125,0.009625,3.7106250000000003,3.232,3.061875,3.26575,3.3232500000000003,3.115875
2024-11-21 14:43:00,0.25,3.1506250000000002,0.009625,3.70875,3.232875,3.060625,3.26675,3.32175,3.1197500000000002
2024-11-21 14:43:01,0.25,3.1545,0.009625,3.71125,3.230625,3.059125,3.266,3.32275,3.11825
2024-11-21 14:43:01,0.25,3.160625,0.00975,3.7102500000000003,3.230625,3.0645000000000002,3.267125,3.3255,3.11775
2024-11-21 14:43:01,0.25,3.16075,0.009875,3.708,3.23525,3.06875,3.268875,3.328625,3.12025
2024-11-21 14:43:02,0.25,3.162875,0.01,3.70875,3.236125,3.062875,3.2675,3.322125,3.116375
2024-11-21 14:43:02,0.25,3.099,0.008875000000000001,3.683125,3.212875,3.036625,3.262125,3.3175,3.11875
2024-11-21 14:43:02,0.25,3.59775,0.035125,3.755625,3.3773750000000002,3.3395,3.420375,3.58825,3.52175
2024-11-21 14:43:03,0.25,3.723125,0.040125,3.7531250000000003,3.387375,3.28975,3.4086250000000002,3.598875,3.52825
2024-11-21 14:43:03,0.25,3.723125,0.042625,3.7531250000000003,3.392375,3.282375,3.409125,3.60325,3.533
2024-11-21 14:43:03,0.25,3.720625,0.040125,3.7531250000000003,3.392375,3.28125,3.4086250000000002,3.604,3.536375
2024-11-21 14:43:04,0.25,3.723125,0.040125,3.7531250000000003,3.389875,3.2796250000000002,3.407375,3.604625,3.535875
2024-11-21 14:43:04,0.25,3.723125,0.040125,3.7531250000000003,3.392375,3.2765,3.4057500000000003,3.606875,3.533875
2024-11-21 14:43:04,0.25,3.718,0.040125,3.7531250000000003,3.392375,3.274875,3.4057500000000003,3.606875,3.534625
2024-11-21 14:43:05,0.25,3.7155,0.040125,3.755625,3.392375,3.273625,3.40425,3.603125,3.535875
2024-11-21 14:43:05,0.25,3.033375,0.009375,3.7022500000000003,3.236875,3.01625,3.274125,3.42975,3.267875
2024-11-21 14:43:05,0.25,2.9707500000000002,0.0085,3.66725,3.211,2.9991250000000003,3.25725,3.389125,3.20425
2024-11-21 14:43:06,0.25,2.9745,0.00875,3.6755,3.212875,3.015625,3.259,3.3885,3.1946250000000003
2024-11-21 14:43:06,0.25,2.95275,0.008625,3.6481250000000003,3.204875,3.002625,3.255625,3.3775,3.197625
2024-11-21 14:43:06,0.25,2.9086250000000002,0.008375,3.6325000000000003,3.19975,3.002625,3.254625,3.3621250000000003,3.19225
2024-11-21 14:43:07,0.25,2.94375,0.008375,3.648625,3.21125,3.03425,3.26125,3.373,3.200125
2024-11-21 14:43:07,0.25,2.956375,0.008375,3.6495,3.206,3.0227500000000003,3.259,3.370375,3.189125
2024-11-21 14:43:07,0.25,2.952375,0.008375,3.652625,3.204125,3.02175,3.25525,3.3675,3.174
2024-11-21 14:43:08,0.25,2.9678750000000003,0.008375,3.6555,3.2085,3.02375,3.25725,3.3655,3.176
2024-11-21 14:43:08,0.25,2.963375,0.008625,3.653375,3.20775,3.023875,3.258,3.36775,3.1785
2024-11-21 14:43:08,0.25,2.992375,0.00875,3.6702500000000002,3.21275,3.0380000000000003,3.2595,3.374,3.178
2024-11-21 14:43:09,0.25,2.989875,0.008625,3.66725,3.2102500000000003,3.030125,3.258,3.3735,3.17375
2024-11-21 14:43:09,0.25,2.976375,0.0085,3.66025,3.2106250000000003,3.0285,3.259125,3.3725,3.176
2024-11-21 14:43:09,0.25,2.980875,0.008625,3.664,3.212125,3.02825,3.25925,3.372125,3.180125
2024-11-21 14:43:10,0.25,2.982,0.0085,3.6633750000000003,3.2106250000000003,3.026125,3.258375,3.365125,3.172375
2024-11-21 14:43:10,0.25,3.001125,0.00875,3.6775,3.21525,3.039875,3.26275,3.382,3.18725
2024-11-21 14:43:10,0.25,2.998625,0.008875000000000001,3.685,3.2146250000000003,3.04075,3.2615000000000003,3.383375,3.17925
2024-11-21 14:43:10,0.25,3.0135,0.00925,3.6906250000000003,3.212375,3.0225,3.254,3.3725,3.165
2024-11-21 14:43:11,0.25,2.964625,0.00875,3.6665,3.20975,3.034625,3.2625,3.378625,3.187375
2024-11-21 14:43:11,0.25,3.743125,0.052625,3.7531250000000003,3.387375,3.32875,3.414875,3.59925,3.5175
2024-11-21 14:43:11,0.25,3.738125,0.042625,3.755625,3.392375,3.294125,3.410375,3.6012500000000003,3.53375
2024-11-21 14:43:12,0.25,3.730625,0.040125,3.7531250000000003,3.392375,3.286625,3.407,3.6035,3.53375
2024-11-21 14:43:12,0.25,3.725625,0.042625,3.7531250000000003,3.392375,3.27875,3.406,3.6048750000000003,3.53525
2024-11-21 14:43:12,0.25,3.725625,0.040125,3.7531250000000003,3.394875,3.2775,3.407125,3.6037500000000002,3.538625
2024-11-21 14:43:13,0.25,3.725625,0.040125,3.7531250000000003,3.394875,3.27775,3.406,3.60475,3.5383750000000003
2024-11-21 14:43:13,0.25,3.725625,0.040125,3.7531250000000003,3.392375,3.2767500000000003,3.40525,3.605375,3.5372500000000002
2024-11-21 14:43:13,0.25,3.725625,0.040125,3.7531250000000003,3.392375,3.276625,3.40475,3.607375,3.535625
2024-11-21 14:43:14,0.25,3.723125,0.040125,3.755625,3.3973750000000003,3.273625,3.404375,3.6065,3.536125
2024-11-21 14:43:14,0.25,3.720625,0.040125,3.7531250000000003,3.3973750000000003,3.27375,3.404375,3.605875,3.539875
2024-11-21 14:43:14,0.25,3.26225,0.030125,3.7495000000000003,3.314625,3.07375,3.315,3.595,3.473
2024-11-21 14:43:15,0.25,2.5835,0.00825,3.654,3.185625,2.9602500000000003,3.244,3.453625,3.32775
2024-11-21 14:43:15,0.25,2.591125,0.00825,3.634375,3.1833750000000003,2.972125,3.24175,3.434625,3.3075
2024-11-21 14:43:15,0.25,2.601,0.008125,3.62075,3.176,2.94575,3.231375,3.410875,3.295875
2024-11-21 14:43:16,0.25,2.59675,0.008125,3.6201250000000003,3.17875,2.95125,3.234,3.4085,3.30075
2024-11-21 14:43:16,0.25,2.599375,0.008375,3.6237500000000002,3.17675,2.950375,3.2338750000000003,3.408375,3.3003750000000003
